date,city,weather,temperature,rainfall,public_holiday,festival,major_event,impact_percentage
2024-12-22,Indore,Rain,22.0,7.2,No,None,None,-5.4
2024-12-22,Jaipur,Clear,15.0,0.0,No,None,None,0.0
2024-12-22,Kanpur,Clear,20.2,0.0,No,None,None,0.0
2024-12-22,Kochi,Cloudy,26.1,0.0,No,None,None,0.0
2024-12-22,Kolkata,Haze,30.7,0.0,No,None,Film Premiere,6.7
2024-12-22,Lucknow,Haze,15.4,0.0,No,None,None,0.0
2024-12-22,Mumbai,Clear,26.9,0.0,No,None,None,0.0
2024-12-22,Nagpur,Clear,16.4,0.0,No,None,None,0.0
2024-12-22,Noida,Fog,17.7,0.0,No,None,None,-4.4
2024-12-22,Pune,Haze,25.1,0.0,No,None,Trade Fair,6.4
2024-12-23,Agra,Clear,20.9,0.0,No,None,None,0.0
2024-12-23,Ahmedabad,Clear,25.1,0.0,No,None,None,0.0
2024-12-23,Bahadurgarh,Cloudy,21.1,0.0,No,None,None,0.0
2024-12-23,Bengaluru,Haze,22.9,0.0,No,None,None,0.0
2024-12-23,Bhopal,Rain,25.5,15.6,No,None,None,-3.8
2024-12-23,Chennai,Cloudy,26.1,0.0,No,None,None,0.0
2024-12-23,Delhi,Fog,13.9,0.0,No,None,None,-7.7
2024-12-23,Faridabad,Haze,18.0,0.0,No,None,None,0.0
2024-12-23,Ghaziabad,Clear,15.9,0.0,No,None,None,0.0
2024-12-23,Greater Noida,Clear,18.9,0.0,No,None,None,0.0
2024-12-23,Gurugram,Clear,13.5,0.0,No,None,None,0.0
2024-12-23,Howrah,Clear,22.7,0.0,No,None,None,0.0
2024-12-23,Hyderabad,Rain,26.4,4.9,No,None,None,-3.3
2024-12-23,Indore,Cloudy,20.4,0.0,No,None,None,0.0
2024-12-23,Jaipur,Clear,18.0,0.0,No,None,None,0.0
2024-12-23,Kanpur,Fog,20.5,0.0,No,None,None,-3.2
2024-12-23,Kochi,Clear,28.4,0.0,No,None,None,0.0
2024-12-23,Kolkata,Cloudy,30.7,0.0,No,None,None,0.0
2024-12-23,Lucknow,Clear,16.2,0.0,No,None,None,0.0
2024-12-23,Mumbai,Clear,28.1,0.0,No,None,None,0.0
2024-12-23,Nagpur,Cloudy,23.0,0.0,No,None,None,0.0
2024-12-23,Noida,Clear,17.3,0.0,No,None,None,0.0
2024-12-23,Pune,Cloudy,22.0,0.0,No,None,None,0.0
2024-12-24,Agra,Cloudy,18.2,0.0,No,None,None,0.0
2024-12-24,Ahmedabad,Clear,23.1,0.0,No,None,None,0.0
2024-12-24,Bahadurgarh,Haze,15.4,0.0,No,None,None,0.0
2024-12-24,Bengaluru,Cloudy,25.0,0.0,No,None,Film Premiere,9.3
2024-12-24,Bhopal,Clear,22.5,0.0,No,None,None,0.0
2024-12-24,Chennai,Clear,27.3,0.0,No,None,None,0.0
2024-12-24,Delhi,Clear,18.9,0.0,No,None,None,0.0
2024-12-24,Faridabad,Cloudy,12.7,0.0,No,None,None,0.0
2024-12-24,Ghaziabad,Cloudy,20.2,0.0,No,None,None,0.0
2024-12-24,Greater Noida,Clear,16.3,0.0,No,None,Marathon,4.6
2024-12-24,Gurugram,Clear,16.8,0.0,No,None,None,0.0
2024-12-24,Howrah,Cloudy,27.9,0.0,No,None,None,0.0
2024-12-24,Hyderabad,Clear,27.8,0.0,No,None,Political Rally,10.2
2024-12-24,Indore,Haze,26.1,0.0,No,None,None,0.0
2024-12-24,Jaipur,Clear,18.1,0.0,No,None,None,0.0
2024-12-24,Kanpur,Clear,19.0,0.0,No,None,None,0.0
2024-12-24,Kochi,Clear,28.2,0.0,No,None,None,0.0
2024-12-24,Kolkata,Clear,30.1,0.0,No,None,None,0.0
2024-12-24,Lucknow,Haze,16.3,0.0,No,None,None,0.0
2024-12-24,Mumbai,Clear,25.5,0.0,No,None,None,0.0
2024-12-24,Nagpur,Clear,21.4,0.0,No,None,None,0.0
2024-12-24,Noida,Clear,18.2,0.0,No,None,None,0.0
2024-12-24,Pune,Cloudy,22.4,0.0,No,None,Political Rally,12.6
2024-12-25,Agra,Clear,21.3,0.0,Yes,Christmas,None,0.7
2024-12-25,Ahmedabad,Cloudy,19.4,0.0,Yes,Christmas,None,-2.7
2024-12-25,Bahadurgarh,Haze,19.2,0.0,Yes,Christmas,None,-4.0
2024-12-25,Bengaluru,Clear,24.3,0.0,Yes,Christmas,None,-5.5
2024-12-25,Bhopal,Cloudy,28.8,0.0,Yes,Christmas,None,-8.4
2024-12-25,Chennai,Clear,25.8,0.0,Yes,Christmas,Trade Fair,3.2
2024-12-25,Delhi,Fog,18.1,0.0,Yes,Christmas,None,-10.1
2024-12-25,Faridabad,Clear,17.3,0.0,Yes,Christmas,None,-3.2
2024-12-25,Ghaziabad,Cloudy,17.4,0.0,Yes,Christmas,None,-8.1
2024-12-25,Greater Noida,Clear,22.1,0.0,Yes,Christmas,None,-1.6
2024-12-25,Gurugram,Haze,17.5,0.0,Yes,Christmas,None,-3.3
2024-12-25,Howrah,Clear,28.4,0.0,Yes,Christmas,None,-0.8
2024-12-25,Hyderabad,Rain,22.8,6.6,Yes,Christmas,Marathon,9.0
2024-12-25,Indore,Rain,23.2,20.5,Yes,Christmas,None,-5.4
2024-12-25,Jaipur,Haze,16.7,0.0,Yes,Christmas,None,-5.9
2024-12-25,Kanpur,Clear,19.2,0.0,Yes,Christmas,None,-8.0
2024-12-25,Kochi,Clear,27.5,0.0,Yes,Christmas,None,-7.1
2024-12-25,Kolkata,Rain,30.7,22.0,Yes,Christmas,None,-13.1
2024-12-25,Lucknow,Clear,18.0,0.0,Yes,Christmas,Trade Fair,6.0
2024-12-25,Mumbai,Haze,28.1,0.0,Yes,Christmas,None,-1.1
2024-12-25,Nagpur,Haze,20.8,0.0,Yes,Christmas,Trade Fair,7.7
2024-12-25,Noida,Clear,12.7,0.0,Yes,Christmas,None,-5.4
2024-12-25,Pune,Clear,27.0,0.0,Yes,Christmas,None,-5.2
2024-12-26,Agra,Fog,16.3,0.0,No,None,None,-6.0
2024-12-26,Ahmedabad,Cloudy,20.3,0.0,No,None,None,0.0
2024-12-26,Bahadurgarh,Haze,20.5,0.0,No,None,None,0.0
2024-12-26,Bengaluru,Cloudy,28.6,0.0,No,None,None,0.0
2024-12-26,Bhopal,Clear,24.8,0.0,No,None,None,0.0
2024-12-26,Chennai,Clear,27.8,0.0,No,None,None,0.0
2024-12-26,Delhi,Haze,16.9,0.0,No,None,None,0.0
2024-12-26,Faridabad,Haze,15.6,0.0,No,None,None,0.0
2024-12-26,Ghaziabad,Clear,23.1,0.0,No,None,None,0.0
2024-12-26,Greater Noida,Fog,17.5,0.0,No,None,None,-3.5
2024-12-26,Gurugram,Haze,21.5,0.0,No,None,None,0.0
2024-12-26,Howrah,Cloudy,23.6,0.0,No,None,None,0.0
2024-12-26,Hyderabad,Cloudy,21.3,0.0,No,None,None,0.0
2024-12-26,Indore,Clear,21.3,0.0,No,None,None,0.0
2024-12-26,Jaipur,Fog,17.8,0.0,No,None,None,-6.2
2024-12-26,Kanpur,Fog,25.5,0.0,No,None,None,-3.9
2024-12-26,Kochi,Clear,28.6,0.0,No,None,None,0.0
2024-12-26,Kolkata,Rain,29.5,7.8,No,None,None,-3.4
2024-12-26,Lucknow,Clear,18.3,0.0,No,None,None,0.0
2024-12-26,Mumbai,Haze,25.4,0.0,No,None,None,0.0
2024-12-26,Nagpur,Cloudy,23.3,0.0,No,None,None,0.0
2024-12-26,Noida,Clear,19.3,0.0,No,None,None,0.0
2024-12-26,Pune,Clear,23.8,0.0,No,None,None,0.0
2024-12-27,Agra,Haze,19.4,0.0,No,None,None,0.0
2024-12-27,Ahmedabad,Cloudy,26.5,0.0,No,None,None,0.0
2024-12-27,Bahadurgarh,Clear,20.3,0.0,No,None,Concert,13.2
2024-12-27,Bengaluru,Cloudy,20.1,0.0,No,None,None,0.0
2024-12-27,Bhopal,Clear,21.5,0.0,No,None,None,0.0
2024-12-27,Chennai,Cloudy,27.5,0.0,No,None,None,0.0
2024-12-27,Delhi,Fog,18.6,0.0,No,None,None,-6.0
2024-12-27,Faridabad,Clear,15.7,0.0,No,None,None,0.0
2024-12-27,Ghaziabad,Clear,15.0,0.0,No,None,None,0.0
2024-12-27,Greater Noida,Clear,13.9,0.0,No,None,None,0.0
2024-12-27,Gurugram,Haze,17.4,0.0,No,None,None,0.0
2024-12-27,Howrah,Rain,24.3,7.7,No,None,None,-2.6
2024-12-27,Hyderabad,Clear,19.7,0.0,No,None,None,0.0
2024-12-27,Indore,Rain,23.9,18.0,No,None,None,-4.7
2024-12-27,Jaipur,Haze,16.9,0.0,No,None,None,0.0
2024-12-27,Kanpur,Haze,19.3,0.0,No,None,None,0.0
2024-12-27,Kochi,Clear,26.2,0.0,No,None,Film Premiere,5.2
2024-12-27,Kolkata,Cloudy,31.0,0.0,No,None,None,0.0
2024-12-27,Lucknow,Cloudy,20.2,0.0,No,None,None,0.0
2024-12-27,Mumbai,Clear,29.5,0.0,No,None,None,0.0
2024-12-27,Nagpur,Cloudy,25.3,0.0,No,None,Concert,13.6
2024-12-27,Noida,Haze,21.4,0.0,No,None,None,0.0
2024-12-27,Pune,Clear,24.0,0.0,No,None,None,0.0
2024-12-28,Agra,Haze,20.5,0.0,No,None,None,0.0
2024-12-28,Ahmedabad,Cloudy,24.0,0.0,No,None,None,0.0
2024-12-28,Bahadurgarh,Haze,18.1,0.0,No,None,None,0.0
2024-12-28,Bengaluru,Clear,22.3,0.0,No,None,None,0.0
2024-12-28,Bhopal,Clear,23.9,0.0,No,None,None,0.0
2024-12-28,Chennai,Haze,27.2,0.0,No,None,None,0.0
2024-12-28,Delhi,Haze,20.2,0.0,No,None,None,0.0
2024-12-28,Faridabad,Clear,14.0,0.0,No,None,None,0.0
2024-12-28,Ghaziabad,Clear,16.6,0.0,No,None,None,0.0
2024-12-28,Greater Noida,Haze,23.1,0.0,No,None,None,0.0
2024-12-28,Gurugram,Clear,16.4,0.0,No,None,None,0.0
2024-12-28,Howrah,Rain,27.4,3.8,No,None,None,-2.6
2024-12-28,Hyderabad,Clear,21.2,0.0,No,None,None,0.0
2024-12-28,Indore,Clear,22.5,0.0,No,None,None,0.0
2024-12-28,Jaipur,Haze,20.1,0.0,No,None,None,0.0
2024-12-28,Kanpur,Clear,16.3,0.0,No,None,None,0.0
2024-12-28,Kochi,Clear,30.0,0.0,No,None,None,0.0
2024-12-28,Kolkata,Haze,30.1,0.0,No,None,None,0.0
2024-12-28,Lucknow,Fog,20.6,0.0,No,None,None,-3.7
2024-12-28,Mumbai,Clear,36.1,0.0,No,None,None,0.0
2024-12-28,Nagpur,Clear,25.6,0.0,No,None,None,0.0
2024-12-28,Noida,Clear,18.8,0.0,No,None,None,0.0
2024-12-28,Pune,Clear,20.8,0.0,No,None,None,0.0
2024-12-29,Agra,Clear,17.8,0.0,No,None,None,0.0
2024-12-29,Ahmedabad,Cloudy,26.6,0.0,No,None,None,0.0
2024-12-29,Bahadurgarh,Haze,22.3,0.0,No,None,None,0.0
2024-12-29,Bengaluru,Clear,26.7,0.0,No,None,None,0.0
2024-12-29,Bhopal,Clear,25.0,0.0,No,None,None,0.0
2024-12-29,Chennai,Clear,24.9,0.0,No,None,None,0.0
2024-12-29,Delhi,Fog,19.2,0.0,No,None,None,-3.9
2024-12-29,Faridabad,Haze,14.3,0.0,No,None,None,0.0
2024-12-29,Ghaziabad,Clear,18.6,0.0,No,None,None,0.0
2024-12-29,Greater Noida,Haze,19.3,0.0,No,None,None,0.0
2024-12-29,Gurugram,Haze,20.3,0.0,No,None,None,0.0
2024-12-29,Howrah,Clear,29.2,0.0,No,None,Tech Conference,8.7
2024-12-29,Hyderabad,Clear,20.5,0.0,No,None,None,0.0
2024-12-29,Indore,Clear,22.7,0.0,No,None,None,0.0
2024-12-29,Jaipur,Clear,14.2,0.0,No,None,None,0.0
2024-12-29,Kanpur,Clear,13.0,0.0,No,None,None,0.0
2024-12-29,Kochi,Cloudy,29.9,0.0,No,None,None,0.0
2024-12-29,Kolkata,Haze,26.1,0.0,No,None,Political Rally,9.6
2024-12-29,Lucknow,Clear,20.8,0.0,No,None,None,0.0
2024-12-29,Mumbai,Clear,26.5,0.0,No,None,Trade Fair,6.2
2024-12-29,Nagpur,Clear,21.3,0.0,No,None,None,0.0
2024-12-29,Noida,Clear,13.4,0.0,No,None,None,0.0
2024-12-29,Pune,Clear,23.3,0.0,No,None,None,0.0
